10000	1	1	0
20000	1	1	0
30000	1	1	0
40000	1	1	0
50000	1	1	0
60000	1	1	0
70000	1	1	0
80000	1	1	0
90000	1	1	0
100000	1	1	0
110000	1	1	0
120000	1	1	0
130000	1	1	0
140000	1	1	0
150000	1	1	0
160000	1	1	0
170000	1	1	0
180000	1	1	0
190000	1	1	0
200000	1	1	0
210000	1	1	0
220000	1	1	0
230000	1	1	0
240000	1	1	0
250000	1	1	0
260000	1	1	0
270000	1	1	0
280000	1	1	0
290000	1	1	0
300000	1	1	0
310000	1	1	0
320000	1	1	0
330000	1	1	0
340000	1	1	0
350000	0	0	5
350000	0	0	9
360000	0	0	9
370000	0	0	9
380000	0	0	9
390000	0	0	9
400000	0	0	9
410000	0	0	9
420000	0	0	9
430000	0	0	9
440000	0	0	9
450000	0	0	9
460000	0	0	9
470000	0	0	9
480000	0	0	9
490000	0	0	9
500000	0	0	22
