10000	29	29	0
10000	28	28	0
20000	29	29	0
10000	27	27	0
20000	28	28	0
10000	26	26	0
30000	29	29	0
20000	27	27	0
30000	28	28	0
10000	25	25	0
20000	26	26	0
40000	29	29	0
30000	27	27	0
10000	24	24	0
40000	28	28	0
20000	25	25	0
30000	26	26	0
50000	29	29	0
40000	27	27	0
20000	24	24	0
50000	28	28	0
30000	25	25	0
40000	26	26	0
60000	29	29	0
50000	27	27	0
30000	24	24	0
60000	28	28	0
40000	25	25	0
50000	26	26	0
70000	29	29	0
60000	27	27	0
40000	24	24	0
70000	28	28	0
50000	25	25	0
60000	26	26	0
80000	29	29	0
70000	27	27	0
50000	24	24	0
80000	28	28	0
60000	25	25	0
70000	26	26	0
90000	29	29	0
80000	27	27	0
60000	24	24	0
90000	28	28	0
70000	25	25	0
80000	26	26	0
100000	29	29	0
90000	27	27	0
70000	24	24	0
100000	28	28	0
80000	25	25	0
90000	26	26	0
110000	29	29	0
100000	27	27	0
80000	24	24	0
110000	28	28	0
90000	25	25	0
100000	26	26	0
120000	29	29	0
110000	27	27	0
90000	24	24	0
120000	28	28	0
100000	25	25	0
110000	26	26	0
130000	29	29	0
120000	27	27	0
100000	24	24	0
130000	28	28	0
110000	25	25	0
120000	26	26	0
140000	29	29	0
130000	27	27	0
110000	24	24	0
140000	28	28	0
120000	25	25	0
130000	26	26	0
150000	29	29	0
120000	24	24	0
140000	27	27	0
150000	28	28	0
130000	25	25	0
140000	26	26	0
160000	29	29	0
130000	24	24	0
150000	27	27	0
160000	28	28	0
140000	25	25	0
150000	26	26	0
140000	24	24	0
170000	29	29	0
160000	27	27	0
150000	25	25	0
170000	28	28	0
160000	26	26	0
150000	24	24	0
170000	27	27	0
180000	29	29	0
160000	25	25	0
180000	28	28	0
170000	26	26	0
160000	24	24	0
180000	27	27	0
190000	29	29	0
170000	25	25	0
190000	28	28	0
180000	26	26	0
170000	24	24	0
190000	27	27	0
200000	29	29	0
180000	25	25	0
200000	28	28	0
190000	26	26	0
180000	24	24	0
200000	27	27	0
210000	29	29	0
210000	28	28	0
190000	25	25	0
200000	26	26	0
190000	24	24	0
210000	27	27	0
200000	25	25	0
220000	28	28	0
220000	29	29	0
210000	26	26	0
200000	24	24	0
220000	27	27	0
210000	25	25	0
230000	28	28	0
230000	29	29	0
220000	26	26	0
210000	24	24	0
230000	27	27	0
220000	25	25	0
230000	26	26	0
220000	24	24	0
230000	25	25	0
230000	24	24	0
10000	23	23	0
10000	22	22	0
20000	23	23	0
10000	21	21	0
20000	22	22	0
10000	20	20	0
30000	23	23	0
20000	21	21	0
30000	22	22	0
10000	19	19	0
20000	20	20	0
40000	23	23	0
10000	18	18	0
30000	21	21	0
20000	19	19	0
40000	22	22	0
30000	20	20	0
50000	23	23	0
20000	18	18	0
40000	21	21	0
30000	19	19	0
50000	22	22	0
40000	20	20	0
60000	23	23	0
30000	18	18	0
50000	21	21	0
40000	19	19	0
60000	22	22	0
50000	20	20	0
70000	23	23	0
40000	18	18	0
60000	21	21	0
50000	19	19	0
70000	22	22	0
60000	20	20	0
80000	23	23	0
50000	18	18	0
70000	21	21	0
60000	19	19	0
80000	22	22	0
70000	20	20	0
90000	23	23	0
60000	18	18	0
80000	21	21	0
70000	19	19	0
90000	22	22	0
80000	20	20	0
100000	23	23	0
70000	18	18	0
90000	21	21	0
80000	19	19	0
100000	22	22	0
90000	20	20	0
110000	23	23	0
80000	18	18	0
90000	19	19	0
100000	21	21	0
110000	22	22	0
100000	20	20	0
120000	23	23	0
90000	18	18	0
100000	19	19	0
110000	21	21	0
120000	22	22	0
110000	20	20	0
130000	23	23	0
100000	18	18	0
110000	19	19	0
120000	21	21	0
130000	22	22	0
120000	20	20	0
140000	23	23	0
110000	18	18	0
120000	19	19	0
130000	21	21	0
140000	22	22	0
130000	20	20	0
150000	23	23	0
120000	18	18	0
130000	19	19	0
140000	21	21	0
150000	22	22	0
140000	20	20	0
160000	23	23	0
130000	18	18	0
