10000	0	0	0
20000	0	0	0
30000	0	0	0
40000	0	0	0
40000	0	0	2
50000	0	0	2
60000	0	0	2
70000	0	0	2
80000	0	0	2
90000	0	0	2
100000	0	0	2
110000	0	0	2
120000	0	0	2
130000	0	0	2
140000	0	0	2
150000	0	0	2
160000	0	0	2
170000	0	0	2
180000	0	0	2
190000	0	0	2
200000	0	0	2
210000	0	0	2
220000	0	0	2
230000	0	0	2
240000	0	0	2
250000	0	0	2
260000	0	0	2
270000	0	0	2
280000	0	0	2
290000	0	0	2
300000	0	0	2
300000	0	0	8
310000	0	0	14
310000	0	0	18
320000	0	0	18
330000	0	0	18
340000	0	0	18
340000	0	0	27
350000	0	0	27
360000	0	0	27
370000	0	0	27
380000	0	0	27
390000	0	0	27
400000	0	0	27
410000	0	0	27
420000	0	0	27
430000	0	0	27
